,id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,surface_terrain,longitude,latitude,année
136,2017-544907,2017-11-02,1,1,104000.0,9.0,0,1,Maison,60.0,4.0,1,sols,96.0,1.111396,49.377096,2017
137,2017-544324,2017-09-15,1,1,148500.0,23.0,0,1,Maison,75.0,5.0,1,sols,89.0,1.111037,49.37653,2017
138,2017-543701,2017-08-16,1,1,73000.0,13.0,0,1,Maison,57.0,4.0,1,sols,119.0,1.111333,49.376205,2017
139,2017-543365,2017-07-31,1,1,116650.0,11.0,0,1,Maison,45.0,3.0,1,sols,117.0,1.111187,49.376182,2017
140,2017-543474,2017-07-18,1,1,73000.0,110.0,0,1,Maison,34.0,3.0,1,sols,30.0,1.107987,49.375694,2017
4,2021-1184612,2021-11-02,1,1,228200.0,2.0,0,1,Maison,89.0,4.0,1,sols,406.0,1.10399,49.394038,2021
5,2021-1184280,2021-10-20,1,1,182000.0,16.0,0,1,Maison,90.0,5.0,1,sols,399.0,1.099799,49.392206,2021
8,2021-1183168,2021-09-15,1,1,182400.0,3.0,0,1,Maison,104.0,4.0,1,sols,330.0,1.099296,49.391668,2021
11,2021-1182238,2021-08-12,1,1,135000.0,25.0,0,1,Maison,58.0,3.0,1,sols,99.0,1.103574,49.395549,2021
17,2021-1179294,2021-04-07,1,1,180800.0,19.0,0,1,Maison,100.0,5.0,1,sols,343.0,1.100606,49.396319,2021
20,2021-1179211,2021-03-25,1,1,114000.0,21.0,0,1,Maison,56.0,3.0,1,sols,105.0,1.103429,49.395561,2021
21,2021-1178839,2021-03-10,1,1,165500.0,6.0,0,1,Maison,100.0,3.0,1,sols,543.0,1.102573,49.398471,2021
24,2021-1178315,2021-02-04,1,1,198000.0,6.0,0,1,Maison,157.0,6.0,1,sols,363.0,1.10215,49.394831,2021
27,2020-1066304,2020-12-16,1,1,206000.0,30.0,0,1,Maison,92.0,4.0,1,sols,389.0,1.101556,49.394216,2020
40,2020-1065097,2020-10-05,1,1,128500.0,17.0,0,1,Maison,66.0,4.0,1,sols,127.0,1.100591,49.396434,2020
42,2020-1064588,2020-09-30,1,1,178190.0,12.0,0,1,Maison,86.0,4.0,1,sols,265.0,1.101657,49.393572,2020
43,2020-1064242,2020-09-08,1,1,674000.0,13.0,0,2,Appartement,44.0,2.0,1,sols,1090.0,1.103513,49.39607,2020
44,2020-1064242,2020-09-08,1,1,674000.0,13.0,0,2,Appartement,55.0,3.0,1,sols,1090.0,1.103513,49.39607,2020
45,2020-1064242,2020-09-08,1,1,674000.0,13.0,0,2,Appartement,48.0,2.0,1,sols,1090.0,1.103513,49.39607,2020
46,2020-1064242,2020-09-08,1,1,674000.0,13.0,0,2,Appartement,32.0,1.0,1,sols,1090.0,1.103513,49.39607,2020
47,2020-1064242,2020-09-08,1,1,674000.0,13.0,0,2,Appartement,30.0,1.0,1,sols,1090.0,1.103513,49.39607,2020
49,2020-1064242,2020-09-08,1,1,674000.0,13.0,0,2,Appartement,54.0,2.0,1,sols,1090.0,1.103513,49.39607,2020
50,2020-1064242,2020-09-08,1,1,674000.0,13.0,0,2,Appartement,50.0,2.0,1,sols,1090.0,1.103513,49.39607,2020
51,2020-1064242,2020-09-08,1,1,674000.0,13.0,0,2,Appartement,60.0,3.0,1,sols,1090.0,1.103513,49.39607,2020
54,2020-1063087,2020-07-17,1,1,231940.0,75.0,0,1,Maison,94.0,5.0,1,sols,447.0,1.103742,49.393349,2020
56,2020-1062168,2020-06-01,1,1,275000.0,9.0,0,1,Maison,105.0,4.0,1,sols,805.0,1.099556,49.394548,2020
60,2020-1061229,2020-03-31,1,1,135000.0,113.0,0,1,Maison,82.0,6.0,1,sols,37.0,1.104036,49.391548,2020
65,2020-1061101,2020-03-12,1,1,231800.0,15.0,0,1,Maison,130.0,5.0,1,sols,588.0,1.101327,49.394166,2020
66,2020-1060918,2020-03-05,1,1,150000.0,10.0,0,1,Maison,68.0,4.0,4,jardins,1509.0,1.101745,49.394517,2020
67,2020-1060918,2020-03-05,1,1,150000.0,10.0,0,1,Maison,68.0,4.0,1,sols,88.0,1.101745,49.394517,2020
68,2020-1060365,2020-02-11,1,1,295000.0,10.0,0,1,Maison,108.0,4.0,1,sols,594.0,1.101681,49.392463,2020
72,2019-1117610,2019-11-14,1,1,88000.0,41.0,0,1,Maison,72.0,3.0,1,sols,134.0,1.103588,49.394888,2019
74,2019-1117506,2019-11-14,1,1,134000.0,4.0,0,4,Local industriel. commercial ou assimilé,73.0,0.0,1,sols,413.0,1.104095,49.392901,2019
76,2019-1117035,2019-10-09,1,1,169000.0,20.0,0,1,Maison,90.0,4.0,1,sols,558.0,1.100745,49.393051,2019
77,2019-1116553,2019-10-07,1,1,268000.0,1.0,0,1,Maison,125.0,6.0,1,sols,628.0,1.099554,49.393538,2019
78,2019-1116080,2019-08-30,1,1,178000.0,15.0,0,1,Maison,110.0,6.0,1,sols,371.0,1.100767,49.39643,2019
79,2019-1115659,2019-08-19,1,1,180000.0,18.0,0,1,Maison,90.0,6.0,1,sols,706.0,1.099086,49.392848,2019
80,2019-1114630,2019-06-27,1,1,90000.0,18.0,0,1,Maison,40.0,3.0,1,sols,342.0,1.099646,49.392134,2019
81,2019-1114957,2019-06-27,1,1,164950.0,32.0,0,1,Maison,80.0,3.0,1,sols,389.0,1.102901,49.393996,2019
82,2019-1114431,2019-06-07,1,1,224100.0,91.0,0,1,Maison,133.0,5.0,1,sols,623.0,1.104136,49.391958,2019
83,2019-1113445,2019-05-07,1,1,320000.0,4.0,0,1,Maison,136.0,4.0,1,sols,752.0,1.099376,49.394336,2019
86,2019-1112091,2019-02-18,1,1,105000.0,8.0,0,1,Maison,50.0,3.0,1,sols,314.0,1.102095,49.393651,2019
87,2019-1112297,2019-02-18,1,1,127000.0,7.0,0,1,Maison,78.0,4.0,1,sols,202.0,1.10359,49.396584,2019
88,2019-1111797,2019-01-17,1,1,157100.0,2.0,0,1,Maison,62.0,4.0,1,sols,421.0,1.100992,49.392452,2019
89,2018-1035901,2018-11-08,1,1,124600.0,30.0,0,1,Maison,47.0,3.0,1,sols,213.0,1.102894,49.395058,2018
92,2018-1035160,2018-10-01,1,1,290000.0,19.0,0,1,Maison,105.0,5.0,1,sols,508.0,1.101266,49.393775,2018
93,2018-1034820,2018-09-14,1,1,343700.0,129.0,0,1,Maison,233.0,7.0,1,sols,928.0,1.105043,49.390799,2018
96,2018-1034605,2018-09-04,1,1,249900.0,10.0,0,1,Maison,133.0,6.0,1,sols,423.0,1.104053,49.393275,2018
97,2018-1034337,2018-08-02,1,1,196000.0,7.0,0,1,Maison,92.0,3.0,1,sols,245.0,1.101345,49.394681,2018
98,2018-1033762,2018-07-05,1,1,200000.0,11.0,0,1,Maison,122.0,6.0,1,sols,460.0,1.103587,49.39644,2018
99,2018-1033303,2018-06-21,1,1,188700.0,9.0,0,1,Maison,99.0,4.0,1,sols,445.0,1.104456,49.392925,2018
100,2018-1032739,2018-05-30,1,1,121350.0,109.0,0,1,Maison,60.0,4.0,1,sols,132.0,1.104179,49.391489,2018
102,2018-1032507,2018-05-09,1,1,190200.0,8.0,0,1,Maison,88.0,4.0,1,sols,749.0,1.099106,49.393994,2018
104,2018-1031833,2018-04-03,1,1,176100.0,8.0,0,1,Maison,54.0,3.0,1,sols,394.0,1.100534,49.392342,2018
107,2018-1030526,2018-01-08,1,1,169500.0,2.0,0,1,Maison,120.0,4.0,1,sols,584.0,1.102818,49.392723,2018
108,2017-544004,2017-09-04,1,1,180500.0,17.0,0,1,Maison,85.0,4.0,1,sols,755.0,1.101344,49.393976,2017
109,2017-543436,2017-07-28,1,1,220000.0,7.0,0,1,Maison,86.0,5.0,1,sols,454.0,1.104453,49.393039,2017
110,2017-543151,2017-07-21,1,1,226900.0,1.0,0,1,Maison,107.0,5.0,1,sols,490.0,1.100991,49.398592,2017
16,2021-1181908,2021-07-12,1,1,190000.0,5.0,0,1,Maison,90.0,4.0,1,sols,258.0,1.063731,49.398267,2021
117,2018-1036779,2018-12-27,1,1,900000.0,50.0,0,4,Local industriel. commercial ou assimilé,903.0,0.0,1,sols,2569.0,1.062775,49.396442,2018
118,2018-1036689,2018-11-29,1,1,210000.0,9020.0,0,2,Appartement,89.0,4.0,1,sols,1608.0,1.071775,49.397458,2018
119,2018-1036689,2018-11-29,1,1,210000.0,9020.0,0,4,Local industriel. commercial ou assimilé,785.0,0.0,1,sols,1608.0,1.071775,49.397458,2018
147,2017-545856,2017-12-21,1,1,10000.0,19.0,0,2,Appartement,65.0,3.0,1,sols,493.0,1.064936,49.396092,2017
148,2017-545856,2017-12-21,1,1,10000.0,19.0,0,2,Appartement,66.0,3.0,1,sols,493.0,1.064936,49.396092,2017
149,2017-545856,2017-12-21,1,1,10000.0,19.0,0,2,Appartement,80.0,4.0,1,sols,493.0,1.064936,49.396092,2017
151,2017-545856,2017-12-21,1,1,10000.0,19.0,0,2,Appartement,62.0,3.0,1,sols,493.0,1.064936,49.396092,2017
176,2017-544334,2017-09-29,1,1,180592.06,22.0,0,1,Maison,105.0,5.0,1,sols,285.0,1.064305,49.397226,2017
0,2022-359339,2022-01-28,1,1,334000.0,15.0,0,1,Maison,120.0,4.0,1,sols,126.0,1.106208,49.370917,2022
1,2022-359339,2022-01-28,1,1,334000.0,15.0,0,1,Maison,120.0,4.0,2,terrains d'agrément,2219.0,1.106208,49.370917,2022
2,2021-1182349,2021-08-20,1,1,165000.0,54.0,0,1,Maison,70.0,3.0,1,sols,689.0,1.106976,49.370605,2021
5,2021-1181663,2021-07-20,1,1,156600.0,20.0,0,1,Maison,47.0,2.0,1,sols,283.0,1.1058,49.373726,2021
8,2021-1181282,2021-06-29,1,1,76000.0,13.0,0,1,Maison,80.0,5.0,1,sols,441.0,1.105637,49.371673,2021
9,2021-1181548,2021-06-29,1,1,173000.0,11.0,0,1,Maison,100.0,4.0,1,sols,348.0,1.10258,49.371595,2021
12,2020-1066546,2020-12-02,1,1,215100.0,22.0,0,1,Maison,133.0,6.0,4,jardins,473.0,1.105529,49.373688,2020
13,2020-1066546,2020-12-02,1,1,215100.0,22.0,0,1,Maison,133.0,6.0,1,sols,357.0,1.105529,49.373688,2020
16,2020-1064794,2020-10-05,1,1,96000.0,2.0,0,1,Maison,68.0,4.0,1,sols,464.0,1.104787,49.370491,2020
17,2020-1064138,2020-08-27,1,1,120000.0,15.0,0,1,Maison,133.0,6.0,1,sols,663.0,1.10561,49.372764,2020
18,2020-1063203,2020-07-21,1,1,235000.0,23.0,0,1,Maison,113.0,4.0,1,sols,500.0,1.104576,49.373808,2020
19,2020-1063203,2020-07-21,1,1,235000.0,23.0,0,1,Maison,113.0,4.0,2,terrains d'agrément,364.0,1.104576,49.373808,2020
20,2020-1063026,2020-07-15,1,1,185000.0,66.0,0,1,Maison,111.0,6.0,1,sols,553.0,1.106555,49.369719,2020
22,2020-1063010,2020-06-24,1,1,190000.0,4.0,0,1,Maison,99.0,4.0,1,sols,526.0,1.107318,49.3739,2020
23,2020-1060573,2020-02-21,1,1,224000.0,40.0,0,1,Maison,154.0,6.0,1,sols,509.0,1.103413,49.373472,2020
24,2019-1117615,2019-11-27,1,1,115550.0,19.0,0,1,Maison,73.0,4.0,1,sols,456.0,1.105068,49.371605,2019
25,2019-1114996,2019-07-17,1,1,182400.0,36.0,0,1,Maison,71.0,3.0,1,sols,486.0,1.103839,49.373326,2019
27,2019-1114328,2019-06-19,1,1,81000.0,8.0,0,1,Maison,80.0,5.0,1,sols,379.0,1.104094,49.369737,2019
28,2019-1114418,2019-06-14,1,1,186000.0,4.0,0,1,Maison,100.0,4.0,1,sols,748.0,1.104394,49.37042,2019
30,2019-1113899,2019-05-28,1,1,90000.0,5.0,0,1,Maison,53.0,3.0,1,sols,404.0,1.102605,49.371202,2019
32,2019-1113359,2019-04-10,1,1,136000.0,3.0,0,1,Maison,65.0,4.0,1,sols,473.0,1.10418,49.370629,2019
33,2019-1112498,2019-03-18,1,1,144200.0,7.0,0,1,Maison,64.0,4.0,1,sols,349.0,1.106467,49.371214,2019
34,2019-1111875,2019-02-04,1,1,252300.0,35.0,0,1,Maison,92.0,5.0,1,sols,551.0,1.104606,49.372616,2019
35,2019-1112051,2019-01-28,1,1,171000.0,42.0,0,1,Maison,130.0,4.0,1,sols,584.0,1.10655,49.370736,2019
36,2018-1036672,2018-12-14,1,1,182000.0,8.0,0,1,Maison,66.0,3.0,1,sols,386.0,1.1075,49.373168,2018
37,2018-1036549,2018-12-12,1,1,107200.0,5.0,0,1,Maison,70.0,4.0,1,sols,751.0,1.104396,49.369464,2018
38,2018-1035378,2018-10-11,1,1,168000.0,21.0,0,1,Maison,80.0,5.0,1,sols,462.0,1.105127,49.371023,2018
39,2018-1033110,2018-06-08,1,1,235000.0,13.0,0,1,Maison,97.0,5.0,1,sols,604.0,1.105959,49.372762,2018
40,2018-1032367,2018-04-26,1,1,120000.0,34.0,0,1,Maison,80.0,4.0,1,sols,240.0,1.107295,49.370826,2018
41,2018-1031865,2018-03-22,1,1,96000.0,7.0,0,1,Maison,62.0,5.0,1,sols,503.0,1.101804,49.369695,2018
42,2018-1031560,2018-03-19,1,1,282000.0,45.0,0,1,Maison,145.0,8.0,1,sols,880.0,1.10395,49.373042,2018
44,2017-545215,2017-11-20,1,1,140000.0,8.0,0,1,Maison,81.0,4.0,1,sols,447.0,1.105615,49.372008,2017
45,2017-544185,2017-09-04,1,1,159700.0,13.0,0,1,Maison,80.0,5.0,1,sols,670.0,1.103628,49.369227,2017
46,2017-543507,2017-08-09,1,1,215000.0,26.0,0,1,Maison,80.0,4.0,1,sols,582.0,1.105101,49.373606,2017
0,2022-361041,2022-05-24,1,1,120000.0,84.0,0,1,Maison,33.0,2.0,1,sols,461.0,1.100499,49.372763,2022
1,2022-361041,2022-05-24,1,1,120000.0,84.0,0,1,Maison,51.0,3.0,1,sols,461.0,1.100499,49.372763,2022
2,2021-1183827,2021-10-19,1,1,2.4,60.0,0,4,Local industriel. commercial ou assimilé,3959.0,0.0,1,sols,10697.0,1.092302,49.371273,2021
3,2021-1184272,2021-10-18,1,1,90000.0,90.0,0,1,Maison,38.0,3.0,1,sols,551.0,1.100686,49.372483,2021
6,2021-1183069,2021-08-24,1,1,180229.0,130.0,0,1,Maison,79.0,4.0,1,sols,200.0,1.095684,49.371293,2021
7,2021-1181665,2021-07-07,1,1,178400.0,5.0,0,1,Maison,83.0,4.0,1,sols,220.0,1.09715,49.371213,2021
8,2021-1181564,2021-06-24,1,1,182300.0,130.0,0,1,Maison,79.0,4.0,1,sols,268.0,1.095991,49.371485,2021
11,2020-1066881,2020-12-18,1,3,180229.0,130.0,0,1,Maison,174.0,6.0,1,sols,163.0,1.095984,49.371154,2020
12,2020-1066190,2020-12-09,1,1,105000.0,29.0,0,1,Maison,95.0,5.0,1,sols,550.0,1.098988,49.3724,2020
46,2019-1118013,2019-12-02,2,1,3000.0,9000.0,0,4,Local industriel. commercial ou assimilé,75.0,0.0,5,landes,100.0,1.100726,49.372315,2019
47,2019-1116645,2019-10-03,1,1,60000.0,11.0,0,4,Local industriel. commercial ou assimilé,360.0,0.0,1,sols,325.0,1.100245,49.372705,2019
48,2019-1116189,2019-09-02,1,1,235700.0,22.0,0,1,Maison,99.0,5.0,1,sols,563.0,1.096314,49.373358,2019
49,2019-1115671,2019-08-23,1,1,215000.0,4.0,0,1,Maison,98.0,5.0,1,sols,465.0,1.096866,49.373015,2019
51,2019-1114096,2019-06-17,1,1,135000.0,6.0,0,1,Maison,60.0,3.0,1,sols,474.0,1.100658,49.371369,2019
52,2019-1112901,2019-04-02,1,1,118000.0,43.0,0,1,Maison,67.0,3.0,1,sols,722.0,1.098205,49.372289,2019
59,2018-1036457,2018-12-05,1,1,105000.0,2.0,0,1,Maison,92.0,5.0,1,sols,493.0,1.100229,49.369416,2018
63,2018-1032615,2018-05-14,1,1,172450.0,4.0,0,1,Maison,111.0,5.0,1,sols,355.0,1.100336,49.36934,2018
64,2018-1032125,2018-04-17,1,1,130000.0,3.0,0,1,Maison,71.0,4.0,1,sols,408.0,1.099273,49.370475,2018
65,2018-1030840,2018-02-08,1,1,231000.0,18.0,0,1,Maison,238.0,6.0,1,sols,519.0,1.096872,49.373353,2018
66,2018-1030530,2018-01-16,1,1,197500.0,20.0,0,1,Maison,99.0,4.0,1,sols,478.0,1.09674,49.373308,2018
0,2022-361006,2022-06-01,1,1,218350.0,5.0,0,1,Maison,78.0,4.0,1,sols,310.0,1.098946,49.38639,2022
2,2022-360795,2022-05-25,1,1,182800.0,2.0,0,1,Maison,81.0,5.0,1,sols,485.0,1.103333,49.388945,2022
3,2021-1183726,2021-10-15,1,1,235000.0,44.0,0,1,Maison,70.0,4.0,1,sols,553.0,1.1004,49.386226,2021
4,2021-1183809,2021-10-15,1,1,91500.0,55.0,0,1,Maison,45.0,3.0,1,sols,67.0,1.096152,49.38549,2021
7,2021-1180748,2021-06-17,1,1,263000.0,28.0,0,1,Maison,114.0,6.0,2,terrains d'agrément,400.0,1.100219,49.38535,2021
8,2021-1180748,2021-06-17,1,1,263000.0,28.0,0,1,Maison,114.0,6.0,1,sols,200.0,1.100219,49.38535,2021
11,2021-1180006,2021-05-10,1,1,190000.0,5.0,0,1,Maison,97.0,4.0,1,sols,324.0,1.102789,49.388903,2021
13,2021-1179715,2021-04-21,1,1,210000.0,2.0,0,1,Maison,91.0,4.0,1,sols,500.0,1.095505,49.385768,2021
14,2021-1179431,2021-03-26,1,1,77621.0,8.0,0,1,Maison,80.0,5.0,1,sols,506.0,1.101865,49.385589,2021
27,2020-1066659,2020-12-15,1,1,190000.0,30.0,0,1,Maison,77.0,4.0,1,sols,212.0,1.103322,49.388019,2020
54,2020-1065333,2020-10-29,1,1,140000.0,1.0,0,1,Maison,60.0,3.0,1,sols,450.0,1.102795,49.387296,2020
63,2020-1064939,2020-09-25,1,1,177500.0,5.0,0,1,Maison,78.0,4.0,1,sols,310.0,1.098946,49.38639,2020
69,2020-1063706,2020-08-21,1,1,275000.0,5.0,0,1,Maison,137.0,5.0,1,sols,527.0,1.098743,49.385059,2020
76,2020-1063533,2020-08-04,2,1,132500.0,30.0,0,1,Maison,77.0,4.0,1,sols,385.0,1.103662,49.388033,2020
84,2020-1063110,2020-07-03,1,1,161500.0,1.0,0,1,Maison,81.0,4.0,1,sols,384.0,1.103769,49.388742,2020
85,2020-1062245,2020-06-05,1,1,160000.0,64.0,0,1,Maison,69.0,4.0,1,sols,838.0,1.098284,49.385923,2020
86,2020-1061988,2020-05-12,1,1,283000.0,8.0,0,1,Maison,159.0,6.0,1,sols,487.0,1.099298,49.386678,2020
87,2020-1061771,2020-04-28,1,1,100000.0,63.0,0,1,Maison,88.0,5.0,1,sols,221.0,1.095415,49.385455,2020
88,2020-1061771,2020-04-28,1,1,100000.0,63.0,0,1,Maison,30.0,2.0,1,sols,221.0,1.095415,49.385455,2020
89,2020-1061771,2020-04-28,1,1,100000.0,63.0,0,4,Local industriel. commercial ou assimilé,87.0,0.0,1,sols,221.0,1.095415,49.385455,2020
90,2020-1060492,2020-02-12,1,1,235000.0,10.0,0,1,Maison,120.0,4.0,1,sols,660.0,1.09739,49.386207,2020
149,2019-1116405,2019-09-20,1,1,198000.0,5.0,0,1,Maison,63.0,4.0,1,sols,454.0,1.103594,49.388477,2019
150,2019-1116300,2019-09-18,1,1,166800.0,3.0,0,1,Maison,81.0,5.0,1,sols,412.0,1.1038,49.388634,2019
151,2019-1115839,2019-08-08,1,1,224100.0,50.0,0,1,Maison,140.0,7.0,2,terrains d'agrément,562.0,1.100367,49.387188,2019
152,2019-1115839,2019-08-08,1,1,224100.0,50.0,0,1,Maison,140.0,7.0,1,sols,500.0,1.100367,49.387188,2019
153,2019-1115116,2019-07-19,1,1,158000.0,10.0,0,1,Maison,68.0,4.0,1,sols,463.0,1.102541,49.389283,2019
154,2019-1114477,2019-06-28,1,1,278400.0,19.0,0,1,Maison,137.0,5.0,2,terrains d'agrément,403.0,1.097999,49.386663,2019
155,2019-1114477,2019-06-28,1,1,278400.0,19.0,0,1,Maison,137.0,5.0,1,sols,500.0,1.097999,49.386663,2019
156,2019-1114351,2019-06-06,1,1,306500.0,12.0,0,1,Maison,133.0,4.0,1,sols,629.0,1.097797,49.384191,2019
157,2019-1112717,2019-03-08,1,1,235200.0,26.0,0,1,Maison,87.0,4.0,1,sols,540.0,1.101926,49.388371,2019
158,2018-1036260,2018-11-12,1,1,180000.0,30.0,0,1,Maison,77.0,4.0,1,sols,212.0,1.103322,49.388019,2018
160,2018-1035998,2018-11-08,1,1,170100.0,11.0,0,1,Maison,63.0,4.0,1,sols,676.0,1.096877,49.386455,2018
161,2018-1036020,2018-11-05,1,1,176000.0,7.0,0,1,Maison,81.0,5.0,1,sols,327.0,1.102759,49.388743,2018
162,2018-1034934,2018-09-07,1,1,209500.0,44.0,0,1,Maison,129.0,4.0,1,sols,444.0,1.102795,49.387708,2018
165,2018-1033003,2018-06-21,2,1,170000.0,30.0,0,1,Maison,77.0,4.0,1,sols,212.0,1.103322,49.388019,2018
166,2018-1033003,2018-06-21,2,1,170000.0,30.0,0,1,Maison,77.0,4.0,1,sols,144.0,1.103459,49.38801,2018
170,2017-545022,2017-11-10,1,1,165000.0,6.0,0,1,Maison,73.0,2.0,1,sols,438.0,1.102016,49.385677,2017
171,2017-544824,2017-10-09,1,1,230000.0,88.0,0,1,Maison,147.0,4.0,5,landes,729.0,1.097404,49.385879,2017
172,2017-544066,2017-08-31,1,1,187530.0,22.0,0,1,Maison,102.0,4.0,1,sols,894.0,1.10075,49.385615,2017
1,2018-1033783,2018-07-19,1,1,123000.0,1.0,0,1,Maison,96.0,4.0,1,sols,630.0,1.09967,49.381992,2018
2,2017-546058,2017-12-21,1,1,165000.0,42.0,0,1,Maison,100.0,2.0,1,sols,319.0,1.100153,49.380304,2017
3,2017-546058,2017-12-21,1,1,165000.0,42.0,0,4,Local industriel. commercial ou assimilé,107.0,0.0,1,sols,319.0,1.100153,49.380304,2017
0,2022-361548,2022-06-23,1,1,145000.0,50.0,0,1,Maison,55.0,3.0,1,sols,245.0,1.072728,49.392289,2022
3,2022-359624,2022-03-24,1,1,470000.0,9015.0,0,4,Local industriel. commercial ou assimilé,1250.0,0.0,1,sols,3375.0,1.078085,49.388497,2022
4,2020-1066017,2020-11-30,1,1,298000.0,38.0,0,1,Maison,193.0,5.0,2,terrains d'agrément,589.0,1.069504,49.389109,2020
5,2020-1066017,2020-11-30,1,1,298000.0,38.0,0,1,Maison,193.0,5.0,1,sols,500.0,1.069504,49.389109,2020
7,2019-1111745,2019-01-05,1,1,105000.0,8000.0,0,2,Appartement,110.0,5.0,1,sols,272.0,1.072006,49.390129,2019
9,2018-1035135,2018-09-14,1,1,115000.0,1.0,0,2,Appartement,100.0,5.0,1,sols,300.0,1.072054,49.390213,2018
1,2021-1182745,2021-09-01,1,1,123000.0,138.0,0,1,Maison,93.0,3.0,1,sols,102.0,1.106378,49.380383,2021
4,2021-1182046,2021-07-08,1,1,120900.0,175.0,0,1,Maison,52.0,2.0,1,sols,83.0,1.107304,49.379017,2021
8,2021-1181984,2021-07-07,1,1,88650.0,162.0,0,1,Maison,29.0,1.0,1,sols,27.0,1.106309,49.380153,2021
10,2021-1181234,2021-06-17,1,1,81000.0,121.0,0,1,Maison,56.0,3.0,1,sols,44.0,1.106995,49.380437,2021
14,2021-1178620,2021-02-10,1,1,76000.0,266.0,0,1,Maison,44.0,3.0,1,sols,30.0,1.105868,49.378847,2021
16,2021-1178482,2021-02-08,1,1,91800.0,240.0,0,1,Maison,64.0,2.0,1,sols,134.0,1.106562,49.379214,2021
18,2021-1178540,2021-02-05,1,1,57000.0,6.0,0,1,Maison,35.0,2.0,1,sols,29.0,1.106566,49.378253,2021
19,2021-1178335,2021-01-29,1,1,41000.0,240.0,0,1,Maison,64.0,2.0,1,sols,134.0,1.106562,49.379214,2021
20,2020-1065793,2020-11-18,1,1,62000.0,156.0,0,1,Maison,29.0,2.0,1,sols,21.0,1.106471,49.380166,2020
21,2020-1063799,2020-08-26,1,1,85000.0,135.0,0,1,Maison,63.0,3.0,1,sols,51.0,1.106772,49.38018,2020
24,2020-1062691,2020-06-05,1,1,86000.0,115.0,0,1,Maison,72.0,4.0,1,sols,27.0,1.106746,49.38041,2020
27,2020-1060846,2020-03-02,1,1,107000.0,154.0,0,1,Maison,63.0,4.0,1,sols,28.0,1.10654,49.380162,2020
30,2020-1060591,2020-02-21,1,1,124900.0,312.0,0,1,Maison,66.0,3.0,1,sols,53.0,1.105842,49.377902,2020
32,2020-1060982,2020-02-19,1,1,69000.0,195.0,0,1,Maison,50.0,3.0,1,sols,39.0,1.107382,49.378677,2020
33,2020-1060687,2020-02-14,1,1,118000.0,8.0,0,1,Maison,92.0,4.0,1,sols,80.0,1.107393,49.37762,2020
35,2019-1117830,2019-12-06,1,1,52000.0,93.0,0,1,Maison,52.0,3.0,1,sols,47.0,1.106575,49.380797,2019
37,2019-1117612,2019-11-28,1,1,142000.0,232.0,0,1,Maison,70.0,4.0,1,sols,105.0,1.105854,49.379354,2019
40,2019-1117505,2019-11-12,1,1,63500.0,16.0,0,1,Maison,48.0,3.0,1,sols,86.0,1.10736,49.37785,2019
42,2019-1116551,2019-10-03,1,1,154000.0,18.0,0,1,Maison,105.0,5.0,1,sols,135.0,1.107335,49.377923,2019
44,2019-1116373,2019-09-17,1,1,115000.0,34.0,0,4,Local industriel. commercial ou assimilé,156.0,0.0,1,sols,293.0,1.107428,49.379543,2019
45,2019-1115724,2019-08-12,1,1,232500.0,3.0,0,1,Maison,80.0,3.0,1,sols,291.0,1.107051,49.379747,2019
46,2019-1115831,2019-08-08,1,1,73800.0,160.0,0,1,Maison,63.0,2.0,1,sols,50.0,1.10639,49.380166,2019
48,2019-1115189,2019-07-17,1,1,161500.0,191.0,0,1,Maison,46.0,4.0,1,sols,197.0,1.107157,49.378578,2019
49,2019-1114717,2019-07-11,1,1,55750.0,197.0,0,1,Maison,47.0,2.0,1,sols,53.0,1.107406,49.378618,2019
54,2019-1113614,2019-05-17,1,1,74650.0,31.0,0,1,Maison,127.0,7.0,1,sols,148.0,1.107286,49.380909,2019
55,2019-1113614,2019-05-17,1,1,74650.0,31.0,0,4,Local industriel. commercial ou assimilé,90.0,0.0,1,sols,148.0,1.107286,49.380909,2019
56,2019-1112951,2019-04-11,1,1,66000.0,266.0,0,1,Maison,90.0,4.0,1,sols,88.0,1.105867,49.37873,2019
58,2019-1113194,2019-04-02,1,1,830000.0,30.0,0,2,Appartement,45.0,2.0,2,terrains d'agrément,740.0,1.107229,49.379939,2019
59,2019-1113194,2019-04-02,1,1,830000.0,30.0,0,2,Appartement,80.0,4.0,2,terrains d'agrément,740.0,1.107229,49.379939,2019
60,2019-1113194,2019-04-02,1,1,830000.0,30.0,0,2,Appartement,37.0,1.0,2,terrains d'agrément,740.0,1.107229,49.379939,2019
61,2019-1113194,2019-04-02,1,1,830000.0,30.0,0,2,Appartement,52.0,2.0,2,terrains d'agrément,740.0,1.107229,49.379939,2019
62,2019-1113194,2019-04-02,1,1,830000.0,30.0,0,2,Appartement,63.0,3.0,2,terrains d'agrément,740.0,1.107229,49.379939,2019
68,2019-1113194,2019-04-02,1,1,830000.0,30.0,0,2,Appartement,80.0,4.0,1,sols,458.0,1.107229,49.379939,2019
69,2019-1113194,2019-04-02,1,1,830000.0,30.0,0,2,Appartement,37.0,1.0,1,sols,458.0,1.107229,49.379939,2019
70,2019-1113194,2019-04-02,1,1,830000.0,30.0,0,2,Appartement,45.0,2.0,1,sols,458.0,1.107229,49.379939,2019
